
>AB160607.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.02041	0.05102	0.07143	0.09184	0.02041	0.03061	0.05102	0.05102	0.04082	0.08163	0.09184	0.05102	0.02041	0.06122	
>AB160608.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.04082	0.04082	0.02041	0.08163	0.0102	0.03061	0.10204	0.07143	0.0102	0.02041	0.06122	0.05102	0.05102	0.11224	0.07143	0.06122	0.02041	0.06122	
>AB160609.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.02041	0.08163	0.02041	0.03061	0.08163	0.08163	0.02041	0.03061	0.05102	0.06122	0.05102	0.11224	0.06122	0.06122	0.02041	0.05102	
>AB160610.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160611.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160612.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160613.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.02041	0.05102	0.07143	0.09184	0.02041	0.03061	0.05102	0.05102	0.04082	0.08163	0.09184	0.05102	0.02041	0.06122	
>AB160614.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.04082	0.04082	0.03061	0.06122	0.0102	0.03061	0.09184	0.08163	0.02041	0.03061	0.05102	0.06122	0.04082	0.10204	0.08163	0.06122	0.02041	0.06122	
>AB160615.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.05102	0.02041	0.03061	0.04082	0.02041	0.08163	0.0102	0.02041	0.08163	0.07143	0.02041	0.03061	0.05102	0.07143	0.04082	0.11224	0.07143	0.08163	0.03061	0.06122	
>AB160616.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.04124	0.04124	0.02062	0.07216	0.01031	0.03093	0.09278	0.07216	0.01031	0.02062	0.06186	0.05155	0.05155	0.1134	0.07216	0.06186	0.02062	0.06186	
>AB160617.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.02041	0.05102	0.07143	0.09184	0.02041	0.03061	0.05102	0.05102	0.04082	0.08163	0.09184	0.05102	0.02041	0.06122	
>AB160618.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.04082	0.04082	0.03061	0.06122	0.0102	0.03061	0.09184	0.08163	0.02041	0.03061	0.05102	0.06122	0.04082	0.10204	0.08163	0.06122	0.02041	0.06122	
>AB160619.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.03061	0.04082	0.02041	0.08163	0.0102	0.02041	0.08163	0.07143	0.02041	0.03061	0.05102	0.07143	0.04082	0.11224	0.06122	0.08163	0.03061	0.06122	
>AB160620.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.0102	0.05102	0.07143	0.09184	0.02041	0.03061	0.05102	0.06122	0.04082	0.08163	0.09184	0.05102	0.02041	0.06122	
>AB160621.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.09278	0.08247	0.02062	0.03093	0.05155	0.06186	0.03093	0.1134	0.06186	0.08247	0.02062	0.06186	
>AB160622.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160623.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160624.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160625.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160626.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.07216	0.07216	0.02062	0.03093	0.05155	0.07216	0.04124	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160627.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160628.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.07216	0.07216	0.03093	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160629.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.03061	0.06122	0.0102	0.03061	0.09184	0.08163	0.02041	0.02041	0.05102	0.06122	0.04082	0.11224	0.07143	0.06122	0.02041	0.06122	
>AB160630.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160631.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160632.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160633.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160634.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.04082	0.02041	0.08163	0.0102	0.03061	0.09184	0.08163	0.0102	0.02041	0.05102	0.06122	0.04082	0.13265	0.07143	0.06122	0.02041	0.05102	
>AB160635.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.05102	0.03061	0.08163	0.0102	0.02041	0.08163	0.06122	0.02041	0.02041	0.05102	0.06122	0.04082	0.12245	0.07143	0.06122	0.03061	0.06122	
>AB160636.1|IGHV1-72*01|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.02062	0.08247	0.02062	0.02062	0.09278	0.07216	0.02062	0.02062	0.05155	0.06186	0.03093	0.12371	0.07216	0.06186	0.03093	0.05155	
>AB160637.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.04082	0.02041	0.08163	0.0102	0.03061	0.08163	0.07143	0.0102	0.03061	0.04082	0.07143	0.05102	0.10204	0.07143	0.07143	0.03061	0.06122	
>AB160638.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160639.1|IGHV1-72*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160640.1|IGHV1-72*01|Mus musculus||V-REGION|1..290|290 nt|1||||96 AA|96+0=96||	0.0625	0.02083	0.03125	0.04167	0.03125	0.08333	0.01042	0.02083	0.09375	0.07292	0.02083	0.02083	0.05208	0.0625	0.03125	0.125	0.07292	0.0625	0.03125	0.05208	
>AB160641.1|IGHV1S61*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.03061	0.04082	0.02041	0.08163	0.0	0.03061	0.07143	0.06122	0.02041	0.03061	0.04082	0.07143	0.04082	0.11224	0.10204	0.06122	0.03061	0.07143	
>AB160642.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160643.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.04082	0.04082	0.08163	0.0102	0.03061	0.07143	0.08163	0.02041	0.02041	0.05102	0.05102	0.06122	0.10204	0.09184	0.06122	0.02041	0.04082	
>AB160644.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.02041	0.07143	0.0102	0.02041	0.07143	0.07143	0.03061	0.02041	0.04082	0.08163	0.02041	0.13265	0.07143	0.06122	0.03061	0.07143	
>AB160645.1|IGHV1-72*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.04082	0.02041	0.08163	0.0102	0.02041	0.09184	0.07143	0.02041	0.02041	0.05102	0.06122	0.04082	0.12245	0.07143	0.06122	0.03061	0.06122	
>AB160646.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.06186	0.02062	0.03093	0.04124	0.02062	0.08247	0.01031	0.02062	0.08247	0.07216	0.02062	0.03093	0.05155	0.07216	0.03093	0.1134	0.06186	0.08247	0.03093	0.06186	
>AB160647.1|IGHV1S61*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.03061	0.04082	0.02041	0.08163	0.0	0.03061	0.07143	0.06122	0.02041	0.03061	0.04082	0.07143	0.04082	0.11224	0.10204	0.06122	0.03061	0.07143	
>AB160648.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.02041	0.07143	0.0102	0.02041	0.07143	0.07143	0.03061	0.02041	0.04082	0.08163	0.02041	0.13265	0.07143	0.06122	0.03061	0.07143	
>AB160649.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.02041	0.07143	0.0102	0.02041	0.07143	0.07143	0.03061	0.02041	0.04082	0.08163	0.02041	0.13265	0.07143	0.06122	0.03061	0.07143	
>AB160650.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.06122	0.03061	0.10204	0.0102	0.04082	0.06122	0.07143	0.0102	0.03061	0.03061	0.06122	0.03061	0.10204	0.10204	0.04082	0.03061	0.06122	
>AB160651.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.04124	0.03093	0.02062	0.07216	0.02062	0.02062	0.08247	0.06186	0.02062	0.02062	0.04124	0.08247	0.02062	0.13402	0.07216	0.07216	0.03093	0.06186	
>AB160652.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.04124	0.04124	0.02062	0.07216	0.01031	0.02062	0.07216	0.07216	0.03093	0.02062	0.04124	0.08247	0.01031	0.13402	0.07216	0.06186	0.03093	0.07216	
>AB160653.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.05102	0.04082	0.03061	0.10204	0.0102	0.06122	0.07143	0.06122	0.0102	0.02041	0.03061	0.05102	0.03061	0.12245	0.08163	0.04082	0.03061	0.07143	
>AB160654.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.02041	0.07143	0.0102	0.02041	0.07143	0.07143	0.03061	0.02041	0.04082	0.08163	0.02041	0.13265	0.07143	0.06122	0.03061	0.07143	
>AB160655.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.02041	0.07143	0.0102	0.02041	0.07143	0.08163	0.03061	0.02041	0.04082	0.08163	0.02041	0.13265	0.07143	0.05102	0.03061	0.07143	
>AB160656.1|IGHV1S56*01|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.08247	0.02062	0.04124	0.03093	0.03093	0.10309	0.0	0.03093	0.09278	0.06186	0.02062	0.03093	0.04124	0.06186	0.02062	0.14433	0.05155	0.05155	0.03093	0.05155	
>AB160657.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.06122	0.03061	0.10204	0.0102	0.04082	0.07143	0.07143	0.02041	0.03061	0.03061	0.06122	0.02041	0.10204	0.10204	0.03061	0.03061	0.06122	
>AB160658.1|IGHV1S56*01|Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.08247	0.02062	0.04124	0.03093	0.03093	0.10309	0.0	0.03093	0.09278	0.06186	0.02062	0.03093	0.04124	0.06186	0.02062	0.14433	0.05155	0.05155	0.03093	0.05155	
>AB160659.1|IGHV1S26*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.09184	0.02041	0.03061	0.03061	0.02041	0.07143	0.0102	0.02041	0.09184	0.07143	0.02041	0.03061	0.03061	0.07143	0.03061	0.12245	0.07143	0.04082	0.03061	0.09184	
>AB160660.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.04082	0.04082	0.02041	0.08163	0.0102	0.02041	0.07143	0.08163	0.03061	0.02041	0.05102	0.08163	0.02041	0.11224	0.08163	0.05102	0.03061	0.07143	
>AB160661.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.0102	0.0102	0.04082	0.07143	0.02041	0.04082	0.04082	0.08163	0.05102	0.10204	0.08163	0.08163	0.03061	0.07143	
>AB160662.1|IGHV1S26*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.09184	0.02041	0.03061	0.03061	0.02041	0.07143	0.0102	0.02041	0.09184	0.07143	0.02041	0.02041	0.03061	0.08163	0.02041	0.13265	0.07143	0.04082	0.03061	0.09184	
>AB160663.1|IGHV1S17*01|Mus musculus||V-REGION|1..291|291 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.02062	0.04124	0.03093	0.07216	0.02062	0.02062	0.07216	0.07216	0.03093	0.04124	0.04124	0.07216	0.02062	0.13402	0.07216	0.06186	0.03093	0.05155	
>AB160664.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.0102	0.0102	0.04082	0.07143	0.02041	0.04082	0.04082	0.08163	0.05102	0.10204	0.08163	0.08163	0.03061	0.07143	
>AB160665.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.0102	0.0102	0.04082	0.07143	0.02041	0.04082	0.04082	0.08163	0.05102	0.10204	0.08163	0.08163	0.03061	0.07143	
>AB160666.1|IGHV1S17*01|Mus musculus||V-REGION|1..292|292 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.02062	0.04124	0.03093	0.07216	0.02062	0.02062	0.07216	0.07216	0.03093	0.04124	0.04124	0.07216	0.02062	0.13402	0.07216	0.06186	0.03093	0.05155	
>AB160667.1|IGHV1S17*01|Mus musculus||V-REGION|1..292|292 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.02062	0.04124	0.03093	0.07216	0.02062	0.02062	0.07216	0.07216	0.03093	0.04124	0.04124	0.07216	0.02062	0.13402	0.07216	0.06186	0.03093	0.05155	
>AB160668.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.06122	0.05102	0.03061	0.05102	0.03061	0.04082	0.09184	0.07143	0.03061	0.0102	0.03061	0.06122	0.03061	0.12245	0.08163	0.04082	0.02041	0.04082	
>AB160669.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160670.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160671.1||Mus musculus||V-REGION|1..288|288 nt|1||||96 AA|96+0=96||	0.0625	0.02083	0.04167	0.05208	0.04167	0.07292	0.02083	0.05208	0.07292	0.05208	0.03125	0.04167	0.03125	0.08333	0.01042	0.09375	0.07292	0.0625	0.03125	0.05208	
>AB160672.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.0102	0.0102	0.04082	0.07143	0.02041	0.04082	0.04082	0.08163	0.05102	0.10204	0.08163	0.08163	0.03061	0.07143	
>AB160673.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160674.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.05102	0.02041	0.08163	0.0102	0.03061	0.08163	0.07143	0.0102	0.0102	0.05102	0.06122	0.04082	0.13265	0.08163	0.06122	0.03061	0.05102	
>AB160675.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160676.1||Mus musculus||V-REGION|1..288|288 nt|1||||96 AA|96+0=96||	0.0625	0.02083	0.04167	0.05208	0.04167	0.07292	0.03125	0.05208	0.07292	0.05208	0.03125	0.04167	0.03125	0.07292	0.01042	0.09375	0.07292	0.0625	0.03125	0.05208	
>AB160677.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.04082	0.03061	0.02041	0.07143	0.0102	0.02041	0.06122	0.07143	0.02041	0.02041	0.05102	0.08163	0.03061	0.12245	0.09184	0.07143	0.03061	0.07143	
>AB160678.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.03061	0.03061	0.07143	0.0102	0.0102	0.04082	0.07143	0.02041	0.04082	0.04082	0.08163	0.05102	0.10204	0.08163	0.08163	0.03061	0.07143	
>AB160679.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160680.1|IGHV1S61*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.06122	0.02041	0.09184	0.0	0.05102	0.05102	0.06122	0.0102	0.03061	0.04082	0.07143	0.02041	0.10204	0.08163	0.07143	0.03061	0.08163	
>AB160681.1||Mus musculus||V-REGION|1..288|288 nt|1||||96 AA|96+0=96||	0.0625	0.02083	0.04167	0.05208	0.04167	0.07292	0.02083	0.05208	0.07292	0.05208	0.03125	0.04167	0.03125	0.08333	0.01042	0.09375	0.07292	0.0625	0.03125	0.05208	
>AB160682.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160683.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.07216	0.02062	0.03093	0.04124	0.03093	0.07216	0.01031	0.03093	0.06186	0.07216	0.02062	0.02062	0.05155	0.06186	0.05155	0.12371	0.07216	0.06186	0.03093	0.06186	
>AB160684.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.06122	0.03061	0.10204	0.0102	0.04082	0.07143	0.07143	0.02041	0.03061	0.03061	0.06122	0.02041	0.10204	0.10204	0.03061	0.03061	0.06122	
>AB160685.1|IGHV1-53*01|Mus musculus||V-REGION|1..290|290 nt|1||||96 AA|96+0=96||	0.05208	0.02083	0.02083	0.04167	0.02083	0.08333	0.01042	0.02083	0.08333	0.07292	0.02083	0.05208	0.04167	0.07292	0.01042	0.13542	0.08333	0.0625	0.03125	0.0625	
>AB160686.1||Mus musculus||V-REGION|1..293|293 nt|1||||97 AA|97+0=97||	0.05155	0.02062	0.02062	0.03093	0.03093	0.09278	0.01031	0.02062	0.07216	0.07216	0.03093	0.06186	0.04124	0.07216	0.01031	0.12371	0.09278	0.06186	0.03093	0.05155	
>AB160687.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.06122	0.03061	0.10204	0.0102	0.04082	0.07143	0.07143	0.02041	0.03061	0.03061	0.06122	0.02041	0.10204	0.10204	0.03061	0.03061	0.06122	
>AB160688.1|IGHV1S17*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.04082	0.02041	0.07143	0.02041	0.02041	0.08163	0.07143	0.04082	0.03061	0.03061	0.07143	0.02041	0.14286	0.08163	0.04082	0.03061	0.06122	
>AB160689.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.06122	0.03061	0.10204	0.0102	0.04082	0.07143	0.07143	0.02041	0.03061	0.03061	0.06122	0.02041	0.10204	0.10204	0.03061	0.03061	0.06122	
>AB160690.1|IGHV1S17*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.02041	0.04082	0.02041	0.08163	0.0102	0.02041	0.07143	0.07143	0.03061	0.05102	0.04082	0.08163	0.03061	0.12245	0.07143	0.06122	0.03061	0.05102	
>AB160691.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.02041	0.04082	0.02041	0.08163	0.0102	0.02041	0.08163	0.07143	0.03061	0.03061	0.04082	0.08163	0.02041	0.12245	0.09184	0.06122	0.03061	0.06122	
>AB160692.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.06122	0.03061	0.10204	0.0102	0.04082	0.07143	0.07143	0.02041	0.03061	0.03061	0.06122	0.02041	0.10204	0.10204	0.03061	0.03061	0.06122	
>AB160693.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.04082	0.04082	0.02041	0.07143	0.0102	0.02041	0.07143	0.07143	0.03061	0.02041	0.04082	0.08163	0.02041	0.13265	0.07143	0.06122	0.03061	0.07143	
>AB160694.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.06122	0.02041	0.04082	0.03061	0.02041	0.07143	0.0102	0.02041	0.06122	0.07143	0.02041	0.02041	0.04082	0.08163	0.03061	0.13265	0.09184	0.07143	0.03061	0.07143	
>AB160695.1|IGHV1S17*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.04082	0.02041	0.07143	0.02041	0.02041	0.08163	0.07143	0.04082	0.03061	0.03061	0.07143	0.02041	0.14286	0.08163	0.04082	0.03061	0.06122	
>AB160696.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.03061	0.03061	0.03061	0.10204	0.0102	0.03061	0.08163	0.07143	0.02041	0.02041	0.04082	0.07143	0.03061	0.11224	0.08163	0.06122	0.03061	0.05102	
>AB160697.1|IGHV1S17*01|Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.07143	0.02041	0.02041	0.04082	0.02041	0.08163	0.0102	0.02041	0.07143	0.07143	0.03061	0.05102	0.04082	0.08163	0.03061	0.12245	0.07143	0.06122	0.03061	0.05102	
>AB160698.1||Mus musculus||V-REGION|1..294|294 nt|1||||98 AA|98+0=98||	0.08163	0.02041	0.02041	0.06122	0.03061	0.10204	0.02041	0.04082	0.07143	0.07143	0.02041	0.03061	0.03061	0.05102	0.02041	0.10204	0.10204	0.03061	0.03061	0.06122	
